2.097871541976928711e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.118576288223266602e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.141590595245361328e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.173345565795898438e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.205584049224853516e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.238037347793579102e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.272080183029174805e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.299592018127441406e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.333458185195922852e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.387585639953613281e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.422552824020385742e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.447550535202026367e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.475600719451904297e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.507586717605590820e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.541602849960327148e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.577369689941406250e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.609414100646972656e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.641602754592895508e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.674589633941650391e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.705584764480590820e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.738341569900512695e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.791127681732177734e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.824366331100463867e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.856582403182983398e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.879600286483764648e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.911581993103027344e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.943814277648925781e+00,2.000000000000000000e+00,1.000000000000000000e+00
2.971786022186279297e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.004022359848022461e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.056980133056640625e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.081965684890747070e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.098955154418945312e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.146559000015258789e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.178836822509765625e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.224609375000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.261033058166503906e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.288698673248291016e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.319583177566528320e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.345364093780517578e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.377360582351684570e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.409594297409057617e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.441582679748535156e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.475562810897827148e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.500840663909912109e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.546607494354248047e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.578589200973510742e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.611339807510375977e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.642571926116943359e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.675272703170776367e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.707427978515625000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.739587068557739258e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.771568536758422852e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.803551673889160156e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.835531949996948242e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.869501352310180664e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.917474508285522461e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.946465015411376953e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.982848405838012695e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.010766983032226562e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.042536020278930664e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.079204559326171875e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.107146263122558594e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.139561653137207031e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.171346426010131836e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.202578544616699219e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.234552383422851562e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.283563137054443359e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.328575134277343750e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.360568284988403320e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.392552614212036133e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.424334287643432617e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.446565628051757812e+00,2.000000000000000000e+00,1.000000000000000000e+00
4.478563547134399414e+00,2.000000000000000000e+00,1.000000000000000000e+00
