,Time,Position,kp,Setpoint,Pixel Lenght
0,0.0,13,1.0,300.0,640.0
1,0.013972043991088867,13,,,
2,0.03679680824279785,13,,,
3,0.06832122802734375,13,,,
4,0.10006594657897949,13,,,
5,0.13285112380981445,13,,,
6,0.16393446922302246,13,,,
7,0.19627737998962402,13,,,
8,0.22823166847229004,13,,,
9,0.27625370025634766,13,,,
10,0.30916571617126465,13,,,
11,0.3408474922180176,13,,,
12,0.37275218963623047,13,,,
13,0.40385985374450684,13,,,
14,0.43673014640808105,13,,,
15,0.4687232971191406,13,,,
16,0.5006768703460693,13,,,
17,0.5327939987182617,13,,,
18,0.5648069381713867,13,,,
19,0.5970640182495117,13,,,
20,0.6289713382720947,13,,,
21,0.6841249465942383,13,,,
22,0.7118923664093018,13,,,
23,0.7411062717437744,13,,,
24,0.7730960845947266,13,,,
25,0.8057365417480469,13,,,
26,0.8322603702545166,13,,,
27,0.8640644550323486,13,,,
28,0.9089188575744629,13,,,
29,0.9340472221374512,13,,,
30,0.9659576416015625,13,,,
31,0.9979472160339355,13,,,
32,1.0516541004180908,13,,,
33,1.076540470123291,13,,,
34,1.1079800128936768,13,,,
35,1.140549898147583,13,,,
36,1.1726279258728027,13,,,
37,1.2045953273773193,13,,,
38,1.2367274761199951,13,,,
39,1.2686846256256104,13,,,
40,1.3077521324157715,13,,,
41,1.3368048667907715,13,,,
42,1.3646066188812256,13,,,
43,1.3985800743103027,13,,,
44,1.4522931575775146,13,,,
45,1.4778079986572266,13,,,
46,1.509857177734375,13,,,
47,1.5420854091644287,13,,,
48,1.573845624923706,13,,,
49,1.6058323383331299,13,,,
50,1.6377954483032227,13,,,
51,1.6697912216186523,14,,,
52,1.7019813060760498,14,,,
53,1.7338027954101562,14,,,
54,1.7658355236053467,14,,,
55,1.8137741088867188,14,,,
56,1.8460633754730225,14,,,
57,1.8779690265655518,14,,,
58,1.9097535610198975,14,,,
59,1.9418811798095703,14,,,
60,1.9737303256988525,14,,,
61,2.0056419372558594,14,,,
62,2.0376322269439697,15,,,
63,2.069695234298706,15,,,
64,2.0956826210021973,15,,,
65,2.1276514530181885,15,,,
66,2.1814451217651367,16,,,
67,2.2196621894836426,16,,,
68,2.2512831687927246,16,,,
69,2.2732598781585693,16,,,
70,2.305434226989746,17,,,
71,2.3364570140838623,17,,,
72,2.380286931991577,18,,,
73,2.405233144760132,19,,,
74,2.436574697494507,20,,,
75,2.469508647918701,21,,,
76,2.5012383460998535,22,,,
77,2.532508611679077,23,,,
78,2.5882556438446045,25,,,
79,2.6124041080474854,26,,,
80,2.644143581390381,28,,,
81,2.676025152206421,30,,,
82,2.707509994506836,32,,,
83,2.739497184753418,34,,,
84,2.7721118927001953,37,,,
85,2.8041017055511475,39,,,
86,2.8361668586730957,41,,,
87,2.8681893348693848,43,,,
88,2.9002737998962402,45,,,
89,2.9482269287109375,48,,,
90,2.9799818992614746,50,,,
91,3.011937379837036,53,,,
92,3.044025421142578,56,,,
93,3.0761492252349854,59,,,
94,3.107363700866699,62,,,
95,3.1399881839752197,64,,,
96,3.1720049381256104,67,,,
97,3.2039785385131836,70,,,
98,3.236217975616455,73,,,
99,3.2673287391662598,76,,,
100,3.299266815185547,79,,,
101,3.3480122089385986,82,,,
102,3.3798699378967285,86,,,
103,3.4114279747009277,89,,,
104,3.4429101943969727,93,,,
105,3.475780963897705,97,,,
106,3.5072367191314697,100,,,
107,3.5400314331054688,104,,,
108,3.571962356567383,107,,,
109,3.602856159210205,110,,,
110,3.635746717453003,113,,,
111,3.6676931381225586,116,,,
112,3.7231881618499756,119,,,
113,3.7490408420562744,122,,,
114,3.781099557876587,125,,,
115,3.812849283218384,128,,,
116,3.845766544342041,131,,,
117,3.87752366065979,134,,,
118,3.915109157562256,137,,,
119,3.946864604949951,140,,,
120,3.9772541522979736,143,,,
121,4.005053997039795,147,,,
122,4.03709864616394,150,,,
123,4.069058179855347,153,,,
124,4.1170334815979,156,,,
125,4.149203538894653,158,,,
126,4.180688858032227,161,,,
127,4.206031799316406,164,,,
128,4.238661527633667,166,,,
129,4.27699875831604,169,,,
130,4.308990240097046,172,,,
131,4.337720155715942,174,,,
132,4.368412017822266,177,,,
133,4.400365591049194,180,,,
134,4.432268142700195,182,,,
135,4.480408430099487,184,,,
136,4.512490510940552,186,,,
137,4.544238567352295,189,,,
138,4.5796754360198975,191,,,
139,4.614720344543457,193,,,
140,4.646731853485107,196,,,
141,4.678640604019165,198,,,
142,4.710713624954224,200,,,
143,4.742660045623779,202,,,
144,4.774843454360962,205,,,
145,4.807089805603027,207,,,
146,4.849248886108398,208,,,
147,4.88105583190918,210,,,
148,4.9127960205078125,211,,,
149,4.945019006729126,213,,,
150,4.977067470550537,214,,,
151,5.00899338722229,215,,,
152,5.040408611297607,216,,,
153,5.072757959365845,217,,,
154,5.105213642120361,218,,,
155,5.137225151062012,220,,,
156,5.169117212295532,221,,,
157,5.20092511177063,222,,,
158,5.258555889129639,223,,,
159,5.284584045410156,224,,,
160,5.316671133041382,224,,,
161,5.348840713500977,225,,,
162,5.386662006378174,226,,,
163,5.419493913650513,226,,,
164,5.448164939880371,226,,,
165,5.476623296737671,227,,,
166,5.505889177322388,227,,,
167,5.535500526428223,227,,,
168,5.5742902755737305,227,,,
169,5.623587131500244,227,,,
170,5.6555914878845215,227,,,
171,5.687206506729126,228,,,
172,5.7195422649383545,228,,,
173,5.754243612289429,228,,,
174,5.7871809005737305,228,,,
175,5.818525075912476,228,,,
176,5.851417541503906,228,,,
177,5.88249397277832,228,,,
178,5.906484603881836,227,,,
179,5.939143657684326,227,,,
180,5.971045970916748,227,,,
