,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
0,0.0,13,447,0.0,1.0,5.0,460.0,640.0
1,0.014000177383422852,13,447,31.290396451950073,,,,
2,0.0369110107421875,13,447,113.78650546073914,,,,
3,0.06890368461608887,13,447,267.78624057769775,,,,
4,0.10028433799743652,13,447,491.9217360019684,,,,
5,0.13285112380981445,13,447,788.8439977169037,,,,
6,0.16495966911315918,13,447,1157.5288581848145,,,,
7,0.19628381729125977,13,447,1596.22318983078,,,,
8,0.22825002670288086,13,447,2106.3619995117188,,,,
9,0.2848165035247803,13,447,2742.9268848896027,,,,
10,0.3087027072906494,13,447,3432.877435684204,,,,
11,0.34084129333496094,13,447,4194.657726287842,,,,
12,0.37282252311706543,13,447,5027.916065454483,,,,
13,0.4039762020111084,13,447,5930.80287694931,,,,
14,0.43691134452819824,13,447,6907.299731969833,,,,
15,0.4642918109893799,13,447,7944.991929531097,,,,
16,0.4962773323059082,13,447,9054.171767234802,,,,
17,0.5342695713043213,13,447,10248.26425909996,,,,
18,0.5659546852111816,13,447,11513.172980546951,,,,
19,0.5982744693756104,13,447,12850.31641960144,,,,
20,0.6462633609771729,13,447,14294.715031385422,,,,
21,0.6778402328491211,13,447,15809.687951803207,,,,
22,0.7103598117828369,13,447,17397.342131137848,,,,
23,0.7371959686279297,13,447,19044.97512102127,,,,
24,0.7692499160766602,14,446,20764.088413715363,,,,
25,0.8009512424468994,13,447,22554.05417084694,,,,
26,0.833113431930542,13,447,24415.902421474457,,,,
27,0.8642792701721191,13,447,26347.4063205719,,,,
28,0.8972101211547852,13,447,28352.5106716156,,,,
29,0.9292793273925781,13,447,30429.28969860077,,,,
30,0.9726994037628174,13,447,32603.112596273422,,,,
31,1.0128531455993652,13,447,34866.67910695076,,,,
32,1.0439651012420654,14,446,37199.62527871132,,,,
33,1.0762805938720703,14,446,39604.63499903679,,,,
34,1.1088593006134033,14,446,42082.29523539543,,,,
35,1.1409077644348145,13,447,44631.58378839493,,,,
36,1.1728541851043701,13,447,47252.27259159088,,,,
37,1.203965187072754,13,447,49942.49448418617,,,,
38,1.2367784976959229,13,447,52706.054126024246,,,,
39,1.2689003944396973,13,447,55541.406207084656,,,,
40,1.3009018898010254,13,447,58448.281630277634,,,,
41,1.3402650356292725,13,447,61443.133684396744,,,,
42,1.3726043701171875,13,447,64510.264151096344,,,,
43,1.4202234745025635,13,447,67683.82331609726,,,,
44,1.4439728260040283,13,447,70910.46228170395,,,,
45,1.4722881317138672,13,447,74200.38595557213,,,,
46,1.5042877197265625,13,447,77561.82870864868,,,,
47,1.5362796783447266,13,447,80994.77348923683,,,,
48,1.5682885646820068,13,447,84499.2581307888,,,,
49,1.6009483337402344,13,447,88076.73735618591,,,,
50,1.6331923007965088,13,447,91726.2818479538,,,,
51,1.6762912273406982,13,447,95472.15244054794,,,,
52,1.709275245666504,13,447,99291.74231410027,,,,
53,1.7402191162109375,14,446,103180.33701896667,,,,
54,1.788163185119629,14,446,107175.84699749947,,,,
55,1.8127686977386475,14,446,111226.22726917267,,,,
56,1.843963861465454,14,446,115346.17275595665,,,,
57,1.8759675025939941,14,446,119537.48636245728,,,,
58,1.9088599681854248,14,446,123802.15016722679,,,,
59,1.9486706256866455,14,446,128155.59173822403,,,,
60,1.9808201789855957,14,446,132580.72681307793,,,,
61,2.011953115463257,14,446,137075.288336277,,,,
62,2.0442910194396973,14,446,141641.96338534355,,,,
63,2.072092294692993,14,446,146270.63527822495,,,,
64,2.102231502532959,14,446,150966.51760458946,,,,
65,2.134225845336914,14,446,155733.7473154068,,,,
66,2.182281732559204,14,446,160608.14165472984,,,,
67,2.2132763862609863,14,446,165551.65407180786,,,,
68,2.2461955547332764,15,445,170568.41163873672,,,,
69,2.2772891521453857,16,444,175654.19699192047,,,,
70,2.3102409839630127,16,444,180813.13541173935,,,,
71,2.342238187789917,17,443,186042.94763803482,,,,
72,2.3742778301239014,18,442,191343.5674738884,,,,
73,2.405946731567383,18,442,196714.17558193207,,,,
74,2.438262701034546,19,441,202156.04040265083,,,,
75,2.476275682449341,20,440,207681.53378248215,,,,
76,2.502267837524414,22,438,213263.94998192787,,,,
77,2.550260543823242,23,437,218951.23024463654,,,,
78,2.5822036266326904,25,435,224707.98671245575,,,,
79,2.6132895946502686,27,433,230532.04430103302,,,,
80,2.645965576171875,28,432,236426.68200969696,,,,
81,2.6783225536346436,30,430,242390.88721990585,,,,
82,2.7168586254119873,32,428,248437.55962371826,,,,
83,2.7402725219726562,34,426,254534.1036272049,,,,
84,2.7806637287139893,35,425,260716.47894501686,,,,
85,2.8062493801116943,37,423,266952.967915535,,,,
86,2.8381948471069336,39,421,273256.70209407806,,,,
87,2.8692729473114014,42,418,279625.3895020485,,,,
88,2.9021263122558594,44,416,286062.4119091034,,,,
89,2.956677198410034,46,414,292612.35465049744,,,,
90,2.982144594192505,49,411,299214.63289022446,,,,
91,3.00962495803833,51,409,305873.1084740162,,,,
92,3.0418307781219482,54,406,312596.96187257767,,,,
93,3.0738513469696045,56,404,319385.4968202114,,,,
94,3.1058602333068848,58,402,326238.3696293831,,,,
95,3.1372852325439453,61,399,333153.9353120327,,,,
96,3.1697983741760254,63,397,340134.039580822,,,,
97,3.2019476890563965,66,394,347177.4779999256,,,,
98,3.2339229583740234,69,391,354283.4280705452,,,,
99,3.2652347087860107,72,388,361450.12293696404,,,,
100,3.321340799331665,75,385,368724.82202768326,,,,
101,3.353193998336792,78,382,376060.3607285023,,,,
102,3.385313034057617,81,379,383456.76500201225,,,,
103,3.4172558784484863,85,375,390913.0621087551,,,,
104,3.4489545822143555,88,372,398428.3188045025,,,,
105,3.4813766479492188,91,369,406003.3942115307,,,,
106,3.513378858566284,95,365,413636.873652935,,,,
107,3.5448694229125977,99,361,421327.19356298447,,,,
108,3.572042942047119,102,358,429066.1540722847,,,,
109,3.6036555767059326,106,354,436861.06894493103,,,,
110,3.6356427669525146,110,350,444711.9614005089,,,,
111,3.682952642440796,113,347,452644.9364900589,,,,
112,3.7150208950042725,117,343,460632.9086327553,,,,
113,3.7477962970733643,121,339,468676.43508195877,,,,
114,3.7797348499298096,126,334,476773.2989144325,,,,
115,3.811284303665161,130,330,484922.2193455696,,,,
116,3.843698263168335,133,327,493124.1366004944,,,,
117,3.8756954669952393,137,323,501377.7293395996,,,,
118,3.9077062606811523,141,319,509682.37929463387,,,,
119,3.939284086227417,145,315,518036.7643249035,,,,
120,3.9716575145721436,149,311,526441.4900362492,,,,
121,4.002954721450806,153,307,534894.2569601536,,,,
122,4.035352945327759,157,303,543396.1071932316,,,,
