,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
419,13.952626705169678,531,-71,669511.656378746,,,,
420,14.007927417755127,529,-69,671119.7399680614,,,,
421,14.045242547988892,530,-70,672725.2114982605,,,,
422,14.070657730102539,529,-69,674328.9293808937,,,,
423,14.102905035018921,530,-70,675930.3899521828,,,,
424,14.134916305541992,530,-70,677529.6097345352,,,,
425,14.165930986404419,529,-69,679126.6895039082,,,,
426,14.19808316230774,530,-70,680721.5186209679,,,,
427,14.23026418685913,530,-70,682314.095066309,,,,
428,14.262840270996094,529,-69,683904.4237618446,,,,
429,14.290663003921509,530,-70,685492.8048660755,,,,
430,14.32188105583191,529,-69,687079.0319247246,,,,
431,14.381752729415894,530,-70,688661.0679662228,,,,
432,14.406917572021484,530,-70,690241.3424687386,,,,
433,14.438663721084595,531,-71,691819.3629946709,,,,
434,14.470916509628296,530,-70,693395.1258254051,,,,
435,14.50231409072876,531,-71,694968.6594278812,,,,
436,14.534904718399048,531,-71,696539.8790957928,,,,
437,14.566761016845703,529,-69,698108.9006791115,,,,
438,14.598211288452148,528,-68,699675.783643961,,,,
439,14.631088733673096,529,-69,701240.3980650902,,,,
440,14.662909984588623,528,-68,702802.8486411572,,,,
441,14.694973707199097,527,-67,704363.1509478092,,,,
442,14.727122068405151,528,-68,705921.2671658993,,,,
443,14.774918556213379,527,-67,707476.1810193062,,,,
444,14.8069167137146,530,-70,709028.855001688,,,,
445,14.838603019714355,529,-69,710579.3426289558,,,,
446,14.870979070663452,531,-71,712127.5315566063,,,,
447,14.902257204055786,529,-69,713673.5622930527,,,,
448,14.934683561325073,530,-70,715217.3231844902,,,,
449,14.966158628463745,530,-70,716758.880821228,,,,
450,14.998661518096924,530,-70,718298.1632556915,,,,
451,15.026663541793823,530,-70,719835.4855484962,,,,
452,15.05970811843872,530,-70,721370.4947209358,,,,
453,15.092610359191895,530,-70,722903.2007365227,,,,
454,15.13991641998291,531,-71,724432.5480217934,,,,
455,15.170916318893433,531,-71,725959.6943142414,,,,
456,15.203222036361694,531,-71,727484.5469007492,,,,
457,15.235252141952515,532,-72,729007.0933196545,,,,
458,15.266926765441895,532,-72,730527.3591656685,,,,
459,15.298902750015259,532,-72,732045.3227407932,,,,
460,15.331246852874756,532,-72,733560.9575405121,,,,
461,15.363544464111328,531,-71,735074.2992098331,,,,
462,15.394635915756226,531,-71,736585.4333860874,,,,
463,15.426916599273682,530,-70,738094.3079144955,,,,
464,15.458917140960693,530,-70,739600.9424049854,,,,
465,15.490877389907837,530,-70,741105.3396780491,,,,
466,15.5392906665802,530,-70,742606.3480217457,,,,
467,15.570916414260864,530,-70,744105.1425631046,,,,
468,15.60319471359253,530,-70,745601.6776235104,,,,
469,15.645668029785156,530,-70,747095.2395517826,,,,
470,15.677692890167236,530,-70,748586.5597398281,,,,
471,15.709159851074219,530,-70,750075.6772406101,,,,
472,15.740313053131104,530,-70,751562.6140172482,,,,
473,15.767069339752197,530,-70,753047.6778538227,,,,
474,15.798648595809937,531,-71,754530.4995632172,,,,
475,15.832902669906616,532,-72,756010.8549792767,,,,
476,15.86289644241333,530,-70,757489.1108312607,,,,
477,15.907928228378296,531,-71,758964.1694264412,,,,
478,15.939917087554932,531,-71,760436.9568126202,,,,
479,15.971900939941406,531,-71,761907.4733452797,,,,
480,16.003352165222168,532,-72,763375.725389719,,,,
481,16.035793781280518,532,-72,764841.6416378021,,,,
482,16.067912578582764,532,-72,766305.2453324795,,,,
483,16.099915981292725,532,-72,767766.5447821617,,,,
484,16.131929636001587,532,-72,769225.5392487049,,,,
485,16.164363384246826,532,-72,770682.1984853745,,,,
486,16.19566035270691,532,-72,772136.6043403149,,,,
487,16.227657556533813,532,-72,773588.7063965797,,,,
