,Time,Position,P,I,D,kp,ki,kd,Setpoint,Pixel Lenght
0,0.0,13,387,0.0,0.0,1.0,0.0,0.0,400.0,595.0
1,0.456998348236084,13,387,0.0,0.0,,,,,
2,0.47639012336730957,13,387,0.0,0.0,,,,,
3,0.5235543251037598,13,387,0.0,0.0,,,,,
4,0.5563979148864746,13,387,0.0,0.0,,,,,
5,0.6123616695404053,13,387,0.0,0.0,,,,,
6,0.6446108818054199,13,387,0.0,0.0,,,,,
7,0.6863605976104736,13,387,0.0,0.0,,,,,
8,0.7246637344360352,13,387,0.0,0.0,,,,,
9,0.7490644454956055,13,387,0.0,0.0,,,,,
10,0.7966446876525879,13,387,0.0,0.0,,,,,
11,0.8290441036224365,13,387,0.0,0.0,,,,,
12,0.8611278533935547,13,387,0.0,0.0,,,,,
13,0.8932685852050781,13,387,0.0,0.0,,,,,
14,0.9243519306182861,13,387,0.0,0.0,,,,,
15,0.956662654876709,13,387,0.0,0.0,,,,,
16,0.9890444278717041,13,387,0.0,0.0,,,,,
17,1.0210933685302734,13,387,0.0,0.0,,,,,
18,1.0531060695648193,13,387,0.0,0.0,,,,,
19,1.0842013359069824,13,387,0.0,0.0,,,,,
20,1.1169860363006592,13,387,0.0,0.0,,,,,
21,1.1728520393371582,13,387,0.0,0.0,,,,,
22,1.1971008777618408,13,387,0.0,0.0,,,,,
23,1.2286300659179688,13,387,0.0,0.0,,,,,
24,1.2567784786224365,13,387,0.0,0.0,,,,,
25,1.2890701293945312,13,387,0.0,0.0,,,,,
26,1.3203444480895996,13,387,0.0,0.0,,,,,
27,1.3530726432800293,13,387,0.0,0.0,,,,,
28,1.384657859802246,13,387,0.0,0.0,,,,,
29,1.4171569347381592,13,387,0.0,0.0,,,,,
30,1.4490809440612793,13,387,0.0,0.0,,,,,
31,1.481034517288208,13,387,0.0,0.0,,,,,
32,1.5406262874603271,13,387,0.0,0.0,,,,,
33,1.5643479824066162,13,387,0.0,0.0,,,,,
34,1.6046340465545654,13,387,0.0,0.0,,,,,
35,1.6303365230560303,13,387,0.0,0.0,,,,,
36,1.6624746322631836,13,387,0.0,0.0,,,,,
37,1.6936547756195068,13,387,0.0,0.0,,,,,
38,1.7256572246551514,13,387,0.0,0.0,,,,,
39,1.752640962600708,13,387,0.0,0.0,,,,,
40,1.7846550941467285,13,387,0.0,0.0,,,,,
41,1.817553997039795,13,387,0.0,0.0,,,,,
42,1.8542110919952393,13,387,0.0,0.0,,,,,
43,1.8888726234436035,13,387,0.0,0.0,,,,,
44,1.9356513023376465,13,387,0.0,0.0,,,,,
45,1.9683337211608887,13,387,0.0,0.0,,,,,
46,2.0003209114074707,13,387,0.0,0.0,,,,,
47,2.0322630405426025,13,387,0.0,0.0,,,,,
48,2.063649892807007,13,387,0.0,0.0,,,,,
49,2.0962157249450684,13,387,0.0,0.0,,,,,
50,2.128268003463745,13,387,0.0,0.0,,,,,
51,2.160306453704834,13,387,0.0,0.0,,,,,
52,2.1923651695251465,13,387,0.0,0.0,,,,,
53,2.223804473876953,13,387,0.0,0.0,,,,,
54,2.256273031234741,13,387,0.0,0.0,,,,,
55,2.3036348819732666,13,387,0.0,0.0,,,,,
56,2.3362958431243896,13,387,0.0,0.0,,,,,
57,2.368337392807007,13,387,0.0,0.0,,,,,
58,2.3996474742889404,13,387,0.0,0.0,,,,,
59,2.4366354942321777,13,387,0.0,0.0,,,,,
60,2.4624314308166504,13,387,0.0,0.0,,,,,
61,2.493648052215576,13,387,0.0,0.0,,,,,
62,2.5263426303863525,13,387,0.0,0.0,,,,,
63,2.5584142208099365,13,387,0.0,0.0,,,,,
64,2.5903842449188232,13,387,0.0,0.0,,,,,
65,2.622434377670288,13,387,0.0,0.0,,,,,
66,2.6535980701446533,13,387,0.0,0.0,,,,,
67,2.7086336612701416,13,387,0.0,0.0,,,,,
68,2.7408151626586914,13,387,0.0,0.0,,,,,
69,2.772815465927124,13,387,0.0,0.0,,,,,
70,2.8046462535858154,13,387,0.0,0.0,,,,,
71,2.830373525619507,13,387,0.0,0.0,,,,,
72,2.8624250888824463,13,387,0.0,0.0,,,,,
73,2.8944828510284424,13,387,0.0,0.0,,,,,
74,2.926342248916626,13,387,0.0,0.0,,,,,
75,2.957632064819336,13,387,0.0,0.0,,,,,
76,2.9896321296691895,13,387,0.0,0.0,,,,,
77,3.0223631858825684,13,387,0.0,0.0,,,,,
78,3.0704543590545654,13,387,0.0,0.0,,,,,
79,3.1023733615875244,13,387,0.0,0.0,,,,,
80,3.1336448192596436,13,387,0.0,0.0,,,,,
81,3.1663498878479004,13,387,0.0,0.0,,,,,
82,3.198453903198242,13,387,0.0,0.0,,,,,
83,3.2304227352142334,13,387,0.0,0.0,,,,,
84,3.262373685836792,13,387,0.0,0.0,,,,,
85,3.2936172485351562,13,387,0.0,0.0,,,,,
86,3.3263230323791504,13,387,0.0,0.0,,,,,
87,3.3586318492889404,13,387,0.0,0.0,,,,,
88,3.3906750679016113,13,387,0.0,0.0,,,,,
89,3.4386003017425537,13,387,0.0,0.0,,,,,
90,3.46964168548584,13,387,0.0,0.0,,,,,
91,3.502380132675171,13,387,0.0,0.0,,,,,
92,3.5336289405822754,13,387,0.0,0.0,,,,,
93,3.566323757171631,13,387,0.0,0.0,,,,,
94,3.5984201431274414,13,387,0.0,0.0,,,,,
95,3.6296281814575195,13,387,0.0,0.0,,,,,
96,3.662297010421753,13,387,0.0,0.0,,,,,
97,3.69364070892334,13,387,0.0,0.0,,,,,
98,3.7263801097869873,13,387,0.0,0.0,,,,,
99,3.757627010345459,13,387,0.0,0.0,,,,,
100,3.7898170948028564,13,387,0.0,0.0,,,,,
101,3.8446402549743652,13,387,0.0,0.0,,,,,
102,3.869614601135254,13,387,0.0,0.0,,,,,
103,3.902703046798706,13,387,0.0,0.0,,,,,
104,3.9406239986419678,13,387,0.0,0.0,,,,,
105,3.972318649291992,13,387,0.0,0.0,,,,,
106,4.004626512527466,13,387,0.0,0.0,,,,,
107,4.0279412269592285,13,387,0.0,0.0,,,,,
108,4.05997896194458,13,387,0.0,0.0,,,,,
109,4.0916125774383545,13,387,0.0,0.0,,,,,
110,4.123891115188599,13,387,0.0,0.0,,,,,
111,4.155950546264648,13,387,0.0,0.0,,,,,
112,4.212336301803589,13,387,0.0,0.0,,,,,
113,4.237026214599609,13,387,0.0,0.0,,,,,
114,4.2684104442596436,13,387,0.0,0.0,,,,,
115,4.3010663986206055,13,387,0.0,0.0,,,,,
116,4.333141088485718,13,387,0.0,0.0,,,,,
117,4.364319562911987,13,387,0.0,0.0,,,,,
118,4.396611213684082,13,387,0.0,0.0,,,,,
119,4.428622484207153,13,387,0.0,0.0,,,,,
120,4.461172819137573,13,387,0.0,0.0,,,,,
121,4.493140935897827,13,387,0.0,0.0,,,,,
122,4.524319887161255,13,387,0.0,0.0,,,,,
123,4.557072639465332,13,387,0.0,0.0,,,,,
124,4.604319334030151,13,387,0.0,0.0,,,,,
125,4.636955261230469,13,387,0.0,0.0,,,,,
126,4.669008493423462,13,387,0.0,0.0,,,,,
127,4.700633764266968,13,387,0.0,0.0,,,,,
128,4.732620477676392,13,387,0.0,0.0,,,,,
129,4.764329195022583,13,387,0.0,0.0,,,,,
130,4.797058820724487,13,387,0.0,0.0,,,,,
131,4.8290863037109375,13,387,0.0,0.0,,,,,
132,4.860619783401489,13,387,0.0,0.0,,,,,
133,4.893136978149414,14,386,0.0,0.0,,,,,
134,4.9243645668029785,13,387,0.0,0.0,,,,,
135,4.980352163314819,13,387,0.0,0.0,,,,,
136,5.00394868850708,13,387,0.0,0.0,,,,,
137,5.035620450973511,13,387,0.0,0.0,,,,,
138,5.0678346157073975,13,387,0.0,0.0,,,,,
139,5.0999109745025635,13,387,0.0,0.0,,,,,
140,5.131901502609253,13,387,0.0,0.0,,,,,
141,5.163924932479858,13,387,0.0,0.0,,,,,
142,5.195605754852295,13,387,0.0,0.0,,,,,
143,5.227919101715088,13,387,0.0,0.0,,,,,
144,5.259984970092773,14,386,0.0,0.0,,,,,
145,5.291950941085815,14,386,0.0,0.0,,,,,
146,5.323319673538208,14,386,0.0,0.0,,,,,
147,5.380634069442749,14,386,0.0,0.0,,,,,
148,5.406627655029297,14,386,0.0,0.0,,,,,
149,5.444619655609131,14,386,0.0,0.0,,,,,
150,5.4760825634002686,14,386,0.0,0.0,,,,,
151,5.501250982284546,14,386,0.0,0.0,,,,,
152,5.533106565475464,14,386,0.0,0.0,,,,,
153,5.572758674621582,14,386,0.0,0.0,,,,,
154,5.604619264602661,14,386,0.0,0.0,,,,,
155,5.630604028701782,14,386,0.0,0.0,,,,,
156,5.660001993179321,14,386,0.0,0.0,,,,,
157,5.699390649795532,14,386,0.0,0.0,,,,,
158,5.741616249084473,14,386,0.0,0.0,,,,,
159,5.77363133430481,14,386,0.0,0.0,,,,,
160,5.806765556335449,14,386,0.0,0.0,,,,,
161,5.838760614395142,14,386,0.0,0.0,,,,,
162,5.870615243911743,14,386,0.0,0.0,,,,,
163,5.9000654220581055,14,386,0.0,0.0,,,,,
164,5.930847644805908,14,386,0.0,0.0,,,,,
165,5.96281623840332,14,386,0.0,0.0,,,,,
166,5.9947803020477295,14,386,0.0,0.0,,,,,
167,6.026778697967529,14,386,0.0,0.0,,,,,
168,6.058380842208862,14,386,0.0,0.0,,,,,
169,6.110631942749023,14,386,0.0,0.0,,,,,
170,6.149748802185059,14,386,0.0,0.0,,,,,
171,6.181291818618774,14,386,0.0,0.0,,,,,
172,6.213761329650879,14,386,0.0,0.0,,,,,
173,6.244631052017212,14,386,0.0,0.0,,,,,
174,6.2773003578186035,14,386,0.0,0.0,,,,,
175,6.308765172958374,14,386,0.0,0.0,,,,,
176,6.340630769729614,14,386,0.0,0.0,,,,,
177,6.372900485992432,14,386,0.0,0.0,,,,,
178,6.405056476593018,14,386,0.0,0.0,,,,,
179,6.4290611743927,14,386,0.0,0.0,,,,,
180,6.461344957351685,14,386,0.0,0.0,,,,,
181,6.516632080078125,14,386,0.0,0.0,,,,,
182,6.54861307144165,14,386,0.0,0.0,,,,,
183,6.581008195877075,14,386,0.0,0.0,,,,,
