,Time,Position,P,I,D,kp,ki,kd,Setpoint,Pixel Lenght
0,0.0,13,387,0.0,0.0,1.0,0.05,2.0,400.0,595.0
1,0.45719242095947266,13,387,8.846673345565797,0.0,,,,,
2,0.47574281692504883,13,387,9.205623507499697,0.0,,,,,
3,0.5296804904937744,13,387,10.249317491054537,0.0,,,,,
4,0.5657410621643066,13,387,10.947089552879335,0.0,,,,,
5,0.6054658889770508,13,387,11.715764951705934,0.0,,,,,
6,0.6373298168182373,13,387,12.332331955432894,0.0,,,,,
7,0.693009614944458,13,387,13.409736049175265,0.0,,,,,
8,0.7252089977264404,13,387,14.032794106006625,0.0,,,,,
9,0.7474391460418701,13,387,14.46294747591019,0.0,,,,,
10,0.80269455909729,13,387,15.532139718532566,0.0,,,,,
11,0.8369965553283691,13,387,16.195883345603946,0.0,,,,,
12,0.8625767230987549,13,387,16.69085959196091,0.0,,,,,
13,0.8946046829223633,13,387,17.31060061454773,0.0,,,,,
14,0.9267864227294922,13,387,17.933317279815675,0.0,,,,,
15,0.9587092399597168,13,387,18.551023793220523,0.0,,,,,
16,0.9904510974884033,13,387,19.165228736400607,0.0,,,,,
17,1.0226595401763916,13,387,19.78846210241318,0.0,,,,,
18,1.054530143737793,13,387,20.405158281326297,0.0,,,,,
19,1.0867595672607422,13,387,21.028797626495365,0.0,,,,,
20,1.1187336444854736,13,387,21.64749602079392,0.0,,,,,
21,1.1737823486328125,13,387,22.712688446044925,0.0,,,,,
22,1.2057394981384277,13,387,23.33105928897858,0.0,,,,,
23,1.2377517223358154,13,387,23.950495827198033,0.0,,,,,
24,1.2626922130584717,13,387,24.43309432268143,0.0,,,,,
25,1.294607400894165,13,387,25.050653207302098,0.0,,,,,
26,1.3225908279418945,13,387,25.592132520675662,0.0,,,,,
27,1.352217435836792,13,387,26.165407383441927,0.0,,,,,
28,1.3854446411132812,13,387,26.808353805541994,0.0,,,,,
29,1.4167659282684326,13,387,27.414420711994172,0.0,,,,,
30,1.4487783908843994,13,387,28.03386186361313,0.0,,,,,
31,1.4797883033752441,13,387,28.633903670310975,0.0,,,,,
32,1.528449296951294,13,387,29.57549389600754,0.0,,,,,
33,1.559788465499878,13,387,30.18190680742264,0.0,,,,,
34,1.591787576675415,13,387,30.801089608669283,0.0,,,,,
35,1.6244478225708008,13,387,31.433065366744998,0.0,,,,,
36,1.6564679145812988,13,387,32.05265414714813,0.0,,,,,
37,1.6886179447174072,13,387,32.67475723028183,0.0,,,,,
38,1.7228693962097168,13,387,33.337522816658016,0.0,,,,,
39,1.7660295963287354,13,387,34.17267268896102,0.0,,,,,
40,1.7974302768707275,13,387,34.78027585744857,0.0,,,,,
