,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
0,0.0,13,337,0.0,1.0,0.05,350.0,595.0
1,0.013999700546264648,13,337,0.23589495420455936,,,,
2,0.03625154495239258,13,337,0.6108385324478149,,,,
3,0.06851053237915039,13,337,1.1544024705886842,,,,
4,0.10054492950439453,13,337,1.694182062149048,,,,
5,0.13252615928649902,13,337,2.2330657839775085,,,,
6,0.16367316246032715,13,337,2.7578927874565125,,,,
7,0.19621634483337402,13,337,3.306245410442352,,,,
8,0.25166821479797363,13,337,4.240609419345856,,,,
9,0.2843797206878662,13,337,4.791798293590546,,,,
10,0.3083000183105469,13,337,5.1948553085327145,,,,
11,0.34824705123901367,13,337,5.86796281337738,,,,
12,0.38040781021118164,13,337,6.40987160205841,,,,
13,0.40442347526550293,13,337,6.8145355582237235,,,,
14,0.4442291259765625,13,337,7.485260772705077,,,,
15,0.4755861759185791,13,337,8.013627064228057,,,,
16,0.5022451877593994,13,337,8.46283141374588,,,,
17,0.5332212448120117,13,337,8.984777975082396,,,,
18,0.5656635761260986,13,337,9.53143125772476,,,,
19,0.598179817199707,13,337,10.079329919815061,,,,
20,0.6456553936004639,13,337,10.879293382167814,,,,
21,0.6779391765594482,13,337,11.4232751250267,,,,
22,0.7096381187438965,13,337,11.957402300834653,,,,
23,0.7380409240722656,13,337,12.435989570617673,,,,
24,0.7700648307800293,13,337,12.97559239864349,,,,
25,0.8086354732513428,13,337,13.625507724285123,,,,
26,0.8413558006286621,13,337,14.176845240592954,,,,
27,0.8731980323791504,13,337,14.713386845588682,,,,
28,0.9051973819732666,13,337,15.25257588624954,,,,
29,0.9373025894165039,13,337,15.793548631668088,,,,
30,0.9703288078308105,13,337,16.350040411949156,,,,
31,1.0156641006469727,13,337,17.113940095901487,,,,
32,1.0429644584655762,13,337,17.573951125144955,,,,
33,1.075331687927246,13,337,18.119338941574092,,,,
34,1.1068625450134277,13,337,18.650633883476253,,,,
35,1.1398022174835205,13,337,19.205667364597318,,,,
36,1.1711812019348145,13,337,19.73440325260162,,,,
37,1.21260404586792,13,337,20.432378172874447,,,,
38,1.244175672531128,13,337,20.9643600821495,,,,
39,1.2761719226837158,13,337,21.503496897220607,,,,
40,1.3081612586975098,13,337,22.042517209053035,,,,
41,1.3406078815460205,13,337,22.58924280405044,,,,
42,1.3726179599761963,13,337,23.1286126255989,,,,
43,1.4211525917053223,13,337,23.946421170234675,,,,
44,1.4523253440856934,13,337,24.471682047843927,,,,
45,1.4835972785949707,13,337,24.998614144325252,,,,
46,1.5073094367980957,13,337,25.398164010047907,,,,
47,1.5394058227539062,13,337,25.938988113403315,,,,
48,1.5711545944213867,13,337,26.473954916000363,,,,
49,1.6025960445404053,13,337,27.003743350505825,,,,
50,1.6345939636230469,13,337,27.542908287048338,,,,
51,1.6673507690429688,13,337,28.094860458374022,,,,
52,1.6993396282196045,13,337,28.633872735500333,,,,
53,1.7310969829559326,13,337,29.16898416280746,,,,
54,1.7882802486419678,13,337,30.132522189617156,,,,
55,1.8126683235168457,13,337,30.543461251258847,,,,
56,1.8523969650268555,13,337,31.212888860702513,,,,
57,1.8840346336364746,13,337,31.745983576774595,,,,
58,1.9081356525421143,13,337,32.152085745334624,,,,
59,1.9403691291809082,13,337,32.6952198266983,,,,
60,1.972395658493042,13,337,33.234866845607755,,,,
61,2.0043833255767822,13,337,33.773859035968776,,,,
62,2.036532163619995,13,337,34.31556695699691,,,,
63,2.0676865577697754,13,337,34.84051849842071,,,,
