,Time,Position,P,I,kp,ki,Setpoint,Pixel Lenght
0,0.0,13,574,0.0,2.0,0.1,300.0,595.0
1,0.013999223709106445,13,574,0.401777720451355,,,,
2,0.04518008232116699,13,574,1.2966683626174929,,,,
3,0.06978535652160645,13,574,2.0028397321701052,,,,
4,0.10130858421325684,13,574,2.9075563669204714,,,,
5,0.13295936584472656,13,574,3.8159337997436524,,,,
6,0.16567349433898926,13,574,4.754829287528992,,,,
7,0.19693875312805176,13,574,5.652142214775085,,,,
8,0.22936463356018066,13,574,6.582764983177185,,,,
9,0.2833106517791748,13,574,8.131015706062318,,,,
10,0.3169138431549072,13,574,9.095427298545838,,,,
11,0.34907031059265137,13,574,10.018317914009094,,,,
12,0.37395167350769043,13,574,10.732413029670715,,,,
13,0.4069349765777588,13,574,11.679033827781677,,,,
14,0.44541335105895996,13,574,12.78336317539215,,,,
15,0.47025084495544434,13,574,13.496199250221252,,,,
16,0.5026745796203613,13,574,14.42676043510437,,,,
17,0.5346615314483643,13,574,15.344785952568055,,,,
18,0.5667581558227539,13,574,16.265959072113038,,,,
19,0.5979032516479492,13,574,17.159823322296145,,,,
20,0.6308495998382568,13,574,18.105383515357975,,,,
21,0.6853256225585938,13,574,19.668845367431643,,,,
22,0.7089035511016846,13,574,20.34553191661835,,,,
23,0.749082088470459,13,574,21.498655939102175,,,,
24,0.7746610641479492,13,574,22.232772541046145,,,,
25,0.8058974742889404,13,574,23.129257512092593,,,,
26,0.8386204242706299,13,574,24.06840617656708,,,,
27,0.8698785305023193,13,574,24.96551382541657,,,,
28,0.9027359485626221,13,574,25.908521723747256,,,,
29,0.9350862503051758,13,574,26.83697538375855,,,,
30,0.9669091701507568,13,574,27.750293183326725,,,,
31,0.9987401962280273,13,574,28.66384363174439,,,,
32,1.0466735363006592,13,574,30.039530491828923,,,,
33,1.0786104202270508,13,574,30.95611906051636,,,,
34,1.1098685264587402,13,574,31.85322670936585,,,,
35,1.1422150135040283,13,574,32.781570887565614,,,,
36,1.1748499870300293,13,574,33.71819462776184,,,,
37,1.2065908908843994,13,574,34.62915856838226,,,,
38,1.2387306690216064,13,574,35.551570200920104,,,,
39,1.2698421478271484,13,574,36.444469642639156,,,,
40,1.302211046218872,13,574,37.373457026481624,,,,
41,1.333847999572754,13,574,38.28143758773803,,,,
42,1.3666951656341553,13,574,39.22415125370025,,,,
43,1.4146721363067627,13,574,40.60109031200408,,,,
44,1.44584059715271,13,574,41.49562513828277,,,,
45,1.478513479232788,13,574,42.43333685398101,,,,
46,1.5098333358764648,13,574,43.332216739654534,,,,
47,1.5426156520843506,13,574,44.27306921482086,,,,
48,1.5746245384216309,13,574,45.1917242527008,,,,
49,1.6058123111724854,13,574,46.08681333065032,,,,
50,1.6388757228851318,13,574,47.035733246803275,,,,
51,1.6698188781738281,13,574,47.92380180358886,,,,
52,1.7026309967041016,13,574,48.86550960540771,,,,
53,1.7346217632293701,13,574,49.78364460468292,,,,
54,1.7657606601715088,13,574,50.6773309469223,,,,
55,1.8207943439483643,13,574,52.25679767131805,,,,
56,1.8447768688201904,13,574,52.94509613513946,,,,
57,1.876802921295166,13,574,53.86424384117126,,,,
58,1.908785104751587,13,574,54.78213250637054,,,,
59,1.9411404132843018,13,574,55.71072986125945,,,,
60,1.9727931022644043,13,574,56.61916203498839,,,,
61,2.004700183868408,13,574,57.5348952770233,,,,
62,2.0372328758239746,13,574,58.46858353614806,,,,
63,2.069242000579834,13,574,59.38724541664122,,,,
64,2.101128101348877,13,574,60.302376508712754,,,,
65,2.133556604385376,13,574,61.233074545860276,,,,
66,2.180760145187378,13,574,62.58781616687773,,,,
67,2.2130990028381348,13,574,63.515941381454454,,,,
68,2.2451648712158203,13,574,64.43623180389403,,,,
69,2.277161121368408,13,574,65.3545241832733,,,,
70,2.3091814517974854,13,574,66.27350766658782,,,,
71,2.3410959243774414,13,574,67.18945302963256,,,,
72,2.373108386993408,13,574,68.1082107067108,,,,
73,2.405172348022461,13,574,69.02844638824462,,,,
74,2.437215805053711,13,574,69.94809360504149,,,,
75,2.4692142009735107,13,574,70.86644756793974,,,,
76,2.50108003616333,13,574,71.78099703788756,,,,
77,2.5332469940185547,13,574,72.70418872833251,,,,
78,2.5807242393493652,13,574,74.06678566932678,,,,
79,2.6147079467773438,13,574,75.04211807250977,,,,
80,2.6527204513549805,13,574,76.13307695388794,,,,
81,2.67974853515625,13,574,76.90878295898438,,,,
82,2.7157046794891357,13,574,77.9407243013382,,,,
83,2.748728036880493,13,574,78.88849465847015,,,,
84,2.7744956016540527,13,574,79.6280237674713,,,,
85,2.8065061569213867,13,574,80.54672670364378,,,,
86,2.8376054763793945,13,574,81.43927717208861,,,,
87,2.8697144985198975,13,574,82.36080610752104,,,,
88,2.9025087356567383,13,574,83.30200071334838,,,,
89,2.9563283920288086,13,574,84.84662485122679,,,,
90,2.9890341758728027,13,574,85.78528084754943,,,,
91,3.0126891136169434,13,574,86.46417756080626,,,,
92,3.0451409816741943,13,574,87.39554617404937,,,,
93,3.076694965362549,13,574,88.30114550590514,,,,
94,3.1086928844451904,13,574,89.21948578357696,,,,
95,3.1410396099090576,13,574,90.14783680438994,,,,
96,3.1726722717285156,13,574,91.05569419860838,,,,
97,3.2050979137420654,13,574,91.98631012439726,,,,
98,3.2372496128082275,13,574,92.90906388759612,,,,
99,3.2690980434417725,13,574,93.82311384677885,,,,
100,3.3010177612304688,13,574,94.73920974731443,,,,
101,3.3566408157348633,13,574,96.33559141159056,,,,
102,3.388709783554077,13,574,97.25597078800199,,,,
