,Time,Position,P,I,D,kp,ki,kd,Setpoint,Pixel Lenght
0,0.0,13,774,0.0,0.0,2.0,0.0,0.0,400.0,595.0
1,0.014001607894897461,13,774,0.0,0.0,,,,,
2,0.04120659828186035,13,774,0.0,0.0,,,,,
3,0.0707235336303711,13,774,0.0,0.0,,,,,
4,0.10265684127807617,13,774,0.0,0.0,,,,,
5,0.1344761848449707,13,774,0.0,0.0,,,,,
6,0.16664838790893555,13,774,0.0,0.0,,,,,
7,0.19864296913146973,13,774,0.0,0.0,,,,,
8,0.23064661026000977,13,774,0.0,0.0,,,,,
9,0.27887988090515137,13,774,0.0,0.0,,,,,
10,0.310976505279541,13,774,0.0,0.0,,,,,
11,0.3426656723022461,13,774,0.0,0.0,,,,,
12,0.37459468841552734,13,774,0.0,0.0,,,,,
13,0.4060990810394287,13,774,0.0,0.0,,,,,
14,0.43866395950317383,13,774,0.0,0.0,,,,,
15,0.4705464839935303,13,774,0.0,0.0,,,,,
16,0.49753499031066895,13,774,0.0,0.0,,,,,
17,0.529482364654541,13,774,0.0,0.0,,,,,
18,0.5608344078063965,13,774,0.0,0.0,,,,,
19,0.5937144756317139,13,774,0.0,0.0,,,,,
20,0.6534810066223145,13,774,0.0,0.0,,,,,
21,0.6765220165252686,13,774,0.0,0.0,,,,,
22,0.7092061042785645,14,772,0.0,0.0,,,,,
23,0.74118971824646,13,774,0.0,0.0,,,,,
24,0.7732245922088623,13,774,0.0,0.0,,,,,
25,0.8051424026489258,14,772,0.0,0.0,,,,,
26,0.8372499942779541,13,774,0.0,0.0,,,,,
27,0.8692135810852051,13,774,0.0,0.0,,,,,
28,0.9017219543457031,14,772,0.0,0.0,,,,,
29,0.9336104393005371,13,774,0.0,0.0,,,,,
30,0.9651570320129395,13,774,0.0,0.0,,,,,
31,0.9972145557403564,13,774,0.0,0.0,,,,,
32,1.0445637702941895,13,774,0.0,0.0,,,,,
33,1.0734992027282715,13,774,0.0,0.0,,,,,
34,1.1045570373535156,14,772,0.0,0.0,,,,,
35,1.1376028060913086,14,772,0.0,0.0,,,,,
36,1.1695232391357422,14,772,0.0,0.0,,,,,
37,1.2015504837036133,14,772,0.0,0.0,,,,,
38,1.233520746231079,14,772,0.0,0.0,,,,,
39,1.2655746936798096,14,772,0.0,0.0,,,,,
40,1.3012111186981201,14,772,0.0,0.0,,,,,
41,1.3365771770477295,14,772,0.0,0.0,,,,,
42,1.3686246871948242,14,772,0.0,0.0,,,,,
43,1.4110181331634521,14,772,0.0,0.0,,,,,
44,1.4429380893707275,14,772,0.0,0.0,,,,,
45,1.4746108055114746,14,772,0.0,0.0,,,,,
46,1.5065951347351074,14,772,0.0,0.0,,,,,
47,1.5385971069335938,14,772,0.0,0.0,,,,,
48,1.5710127353668213,14,772,0.0,0.0,,,,,
49,1.602942943572998,14,772,0.0,0.0,,,,,
50,1.6346068382263184,13,774,0.0,0.0,,,,,
51,1.6674067974090576,13,774,0.0,0.0,,,,,
52,1.699028730392456,13,774,0.0,0.0,,,,,
53,1.7309589385986328,13,774,0.0,0.0,,,,,
54,1.7629265785217285,13,774,0.0,0.0,,,,,
55,1.8196165561676025,14,772,0.0,0.0,,,,,
56,1.853243112564087,14,772,0.0,0.0,,,,,
57,1.8786568641662598,14,772,0.0,0.0,,,,,
58,1.9108786582946777,14,772,0.0,0.0,,,,,
59,1.9428367614746094,14,772,0.0,0.0,,,,,
60,1.9746556282043457,14,772,0.0,0.0,,,,,
61,2.006866931915283,14,772,0.0,0.0,,,,,
62,2.038888931274414,14,772,0.0,0.0,,,,,
63,2.0708162784576416,14,772,0.0,0.0,,,,,
64,2.1026673316955566,14,772,0.0,0.0,,,,,
65,2.1346144676208496,14,772,0.0,0.0,,,,,
66,2.1892154216766357,14,772,0.0,0.0,,,,,
67,2.2216455936431885,14,772,0.0,0.0,,,,,
68,2.245255947113037,14,772,0.0,0.0,,,,,
69,2.2774672508239746,15,770,0.0,0.0,,,,,
70,2.3097472190856934,15,770,0.0,0.0,,,,,
71,2.341447591781616,15,770,0.0,0.0,,,,,
72,2.3734068870544434,15,770,0.0,0.0,,,,,
