,Time,Position,P,I,D,kp,ki,kd,Setpoint,Pixel Lenght
0,0.0,13,387,0.0,0.0,1.0,0.05,2.0,400.0,595.0
1,0.4561927318572998,13,387,8.827329361438752,0.0,,,,,
2,0.4813826084136963,13,387,9.314753472805023,0.0,,,,,
3,0.5341715812683105,13,387,10.336220097541808,0.0,,,,,
4,0.5655345916748047,13,387,10.94309434890747,0.0,,,,,
5,0.6216492652893066,13,387,12.028913283348084,0.0,,,,,
6,0.6366708278656006,13,387,12.319580519199372,0.0,,,,,
7,0.6791391372680664,13,387,13.141342306137085,0.0,,,,,
8,0.7119154930114746,13,387,13.775564789772034,0.0,,,,,
9,0.7438685894012451,13,387,14.393857204914093,0.0,,,,,
10,0.7968618869781494,13,387,15.419277513027192,0.0,,,,,
11,0.8289728164672852,13,387,16.04062399864197,0.0,,,,,
12,0.8613395690917969,13,387,16.66692066192627,0.0,,,,,
13,0.8933792114257812,13,387,17.28688774108887,0.0,,,,,
14,0.9216396808624268,13,387,17.83372782468796,0.0,,,,,
15,0.9619500637054443,13,387,18.61373373270035,0.0,,,,,
16,0.994011640548706,13,387,19.234125244617463,0.0,,,,,
17,1.0260121822357178,13,387,19.85333572626114,0.0,,,,,
18,1.0584585666656494,13,387,20.481173264980317,0.0,,,,,
19,1.0899817943572998,13,387,21.09114772081375,0.0,,,,,
20,1.1215300559997559,13,387,21.701606583595275,0.0,,,,,
21,1.1674113273620605,13,387,22.58940918445587,0.0,,,,,
22,1.1953802108764648,13,387,23.130607080459594,0.0,,,,,
23,1.2236273288726807,13,387,23.67718881368637,0.0,,,,,
24,1.2558512687683105,13,387,24.30072205066681,0.0,,,,,
25,1.2879371643066406,13,387,24.921584129333496,0.0,,,,,
26,1.319908618927002,13,387,25.540231776237487,0.0,,,,,
27,1.351653814315796,13,387,26.15450130701065,0.0,,,,,
28,1.3837041854858398,13,387,26.774675989151003,0.0,,,,,
29,1.4156322479248047,13,387,27.39248399734497,0.0,,,,,
30,1.4468786716461182,13,387,27.997102296352388,0.0,,,,,
31,1.47975492477417,13,387,28.63325779438019,0.0,,,,,
32,1.5117411613464355,13,387,29.25219147205353,0.0,,,,,
33,1.5658409595489502,13,387,30.299022567272186,0.0,,,,,
34,1.604733943939209,13,387,31.051601815223695,0.0,,,,,
35,1.6368277072906494,13,387,31.672616136074065,0.0,,,,,
36,1.6689682006835938,13,387,32.29453468322754,0.0,,,,,
37,1.6941089630126953,13,387,32.78100843429566,0.0,,,,,
38,1.7258124351501465,13,387,33.39447062015534,0.0,,,,,
39,1.7577002048492432,13,387,34.01149896383286,0.0,,,,,
40,1.7967760562896729,13,387,34.76761668920517,0.0,,,,,
41,1.8285398483276367,13,387,35.38224606513977,0.0,,,,,
42,1.8607361316680908,13,387,36.00524414777755,0.0,,,,,
43,1.889709711074829,13,387,36.56588290929794,0.0,,,,,
44,1.9277417659759521,13,387,37.301803171634674,0.0,,,,,
45,1.9603347778320312,13,387,37.932477951049805,0.0,,,,,
46,2.0038039684295654,13,387,38.773606789112094,0.0,,,,,
47,2.029716968536377,13,387,39.275023341178894,0.0,,,,,
48,2.061706304550171,13,387,39.89401699304581,0.0,,,,,
49,2.0936777591705322,13,387,40.512664639949804,0.0,,,,,
50,2.12068510055542,13,387,41.03525669574738,0.0,,,,,
51,2.1533679962158203,13,387,41.66767072677612,0.0,,,,,
52,2.184645652770996,13,387,42.27289338111878,0.0,,,,,
53,2.2166366577148438,13,387,42.89191932678223,0.0,,,,,
54,2.2485904693603516,13,387,43.51022558212281,0.0,,,,,
55,2.2966105937957764,13,387,44.439414989948276,0.0,,,,,
56,2.3292436599731445,13,387,45.07086482048035,0.0,,,,,
57,2.3606064319610596,13,387,45.67773445844651,0.0,,,,,
58,2.3931729793548584,13,387,46.30789715051652,0.0,,,,,
59,2.4245712757110596,13,387,46.91545418500901,0.0,,,,,
60,2.456575870513916,13,387,47.53474309444428,0.0,,,,,
61,2.4885501861572266,13,387,48.15344610214234,0.0,,,,,
62,2.5205416679382324,13,387,48.7724812746048,0.0,,,,,
63,2.552682876586914,13,387,49.39441366195679,0.0,,,,,
64,2.5853195190429688,13,387,50.02593269348145,0.0,,,,,
65,2.616508722305298,13,387,50.629443776607516,0.0,,,,,
66,2.649106979370117,13,387,51.26022005081177,0.0,,,,,
67,2.6966094970703125,13,387,52.17939376831055,0.0,,,,,
68,2.7284891605377197,13,387,52.79626525640488,0.0,,,,,
69,2.7611007690429688,13,387,53.42729988098145,0.0,,,,,
70,2.7930521965026855,13,387,54.04556000232697,0.0,,,,,
71,2.8244588375091553,13,387,54.65327850580216,0.0,,,,,
72,2.8564493656158447,13,387,55.27229522466661,0.0,,,,,
73,2.88916277885437,13,387,55.90529977083207,0.0,,,,,
74,2.9211363792419434,13,387,56.52398893833161,0.0,,,,,
75,2.9531381130218506,13,387,57.14322248697282,0.0,,,,,
76,3.0033161640167236,13,387,58.11416777372361,0.0,,,,,
77,3.01430606842041,13,387,58.32682242393494,0.0,,,,,
78,3.0622901916503906,13,387,59.255315208435064,0.0,,,,,
79,3.0951037406921387,13,387,59.89025738239289,0.0,,,,,
80,3.131988525390625,13,387,60.6039779663086,0.0,,,,,
81,3.163933277130127,13,387,61.22210891246796,0.0,,,,,
82,3.1952555179595947,13,387,61.82819427251816,0.0,,,,,
83,3.228146553039551,13,387,62.46463580131531,0.0,,,,,
84,3.267321825027466,13,387,63.22267731428147,0.0,,,,,
85,3.299250602722168,13,387,63.84049916267396,0.0,,,,,
