2.101800441741943359e+00,0.000000000000000000e+00
2.124705553054809570e+00,0.000000000000000000e+00
2.162672996520996094e+00,0.000000000000000000e+00
2.180660486221313477e+00,0.000000000000000000e+00
2.210660696029663086e+00,0.000000000000000000e+00
2.242803335189819336e+00,0.000000000000000000e+00
2.274739503860473633e+00,0.000000000000000000e+00
2.307260513305664062e+00,0.000000000000000000e+00
2.338875532150268555e+00,0.000000000000000000e+00
2.370943546295166016e+00,0.000000000000000000e+00
2.420993328094482422e+00,0.000000000000000000e+00
2.451709508895874023e+00,0.000000000000000000e+00
2.483389139175415039e+00,0.000000000000000000e+00
2.515718936920166016e+00,0.000000000000000000e+00
2.547343492507934570e+00,0.000000000000000000e+00
2.574994087219238281e+00,0.000000000000000000e+00
2.606966018676757812e+00,0.000000000000000000e+00
2.638731241226196289e+00,0.000000000000000000e+00
2.670978784561157227e+00,0.000000000000000000e+00
2.702995300292968750e+00,0.000000000000000000e+00
2.735003471374511719e+00,0.000000000000000000e+00
2.790705919265747070e+00,0.000000000000000000e+00
2.823004484176635742e+00,0.000000000000000000e+00
2.854722976684570312e+00,0.000000000000000000e+00
2.886549949645996094e+00,0.000000000000000000e+00
2.918733835220336914e+00,0.000000000000000000e+00
2.950651884078979492e+00,0.000000000000000000e+00
2.987378358840942383e+00,0.000000000000000000e+00
3.008669614791870117e+00,0.000000000000000000e+00
3.038698673248291016e+00,0.000000000000000000e+00
3.071054935455322266e+00,0.000000000000000000e+00
3.104151725769042969e+00,0.000000000000000000e+00
3.152107715606689453e+00,0.000000000000000000e+00
3.183721303939819336e+00,0.000000000000000000e+00
3.215994119644165039e+00,0.000000000000000000e+00
3.246723651885986328e+00,0.000000000000000000e+00
3.278712749481201172e+00,0.000000000000000000e+00
3.310740947723388672e+00,0.000000000000000000e+00
3.342724800109863281e+00,0.000000000000000000e+00
3.375010967254638672e+00,0.000000000000000000e+00
3.406889438629150391e+00,0.000000000000000000e+00
3.439071655273437500e+00,0.000000000000000000e+00
3.471009254455566406e+00,0.000000000000000000e+00
3.504039049148559570e+00,0.000000000000000000e+00
3.551744222640991211e+00,0.000000000000000000e+00
3.583733081817626953e+00,0.000000000000000000e+00
3.615008592605590820e+00,0.000000000000000000e+00
3.646729946136474609e+00,0.000000000000000000e+00
3.679598569869995117e+00,0.000000000000000000e+00
3.710747480392456055e+00,0.000000000000000000e+00
3.743182420730590820e+00,0.000000000000000000e+00
3.775017499923706055e+00,0.000000000000000000e+00
3.807368755340576172e+00,0.000000000000000000e+00
3.839171886444091797e+00,0.000000000000000000e+00
3.871073007583618164e+00,0.000000000000000000e+00
3.919725418090820312e+00,0.000000000000000000e+00
3.951739549636840820e+00,0.000000000000000000e+00
3.982737302780151367e+00,0.000000000000000000e+00
4.015022516250610352e+00,0.000000000000000000e+00
4.046751499176025391e+00,0.000000000000000000e+00
4.078752517700195312e+00,0.000000000000000000e+00
4.110755920410156250e+00,0.000000000000000000e+00
4.142740726470947266e+00,0.000000000000000000e+00
4.175112724304199219e+00,0.000000000000000000e+00
4.207024097442626953e+00,0.000000000000000000e+00
4.240100622177124023e+00,0.000000000000000000e+00
4.271706581115722656e+00,0.000000000000000000e+00
4.319733381271362305e+00,0.000000000000000000e+00
4.350743770599365234e+00,0.000000000000000000e+00
4.382757425308227539e+00,0.000000000000000000e+00
4.415013790130615234e+00,0.000000000000000000e+00
4.446745157241821289e+00,0.000000000000000000e+00
4.478760004043579102e+00,0.000000000000000000e+00
4.511087417602539062e+00,0.000000000000000000e+00
4.543191432952880859e+00,0.000000000000000000e+00
4.575100421905517578e+00,0.000000000000000000e+00
4.607130527496337891e+00,0.000000000000000000e+00
4.644702434539794922e+00,0.000000000000000000e+00
4.692752599716186523e+00,0.000000000000000000e+00
4.725101232528686523e+00,0.000000000000000000e+00
4.756742477416992188e+00,0.000000000000000000e+00
4.788745880126953125e+00,0.000000000000000000e+00
4.821923494338989258e+00,0.000000000000000000e+00
4.848936796188354492e+00,0.000000000000000000e+00
4.883970975875854492e+00,0.000000000000000000e+00
4.916006326675415039e+00,0.000000000000000000e+00
4.948023796081542969e+00,0.000000000000000000e+00
4.981199026107788086e+00,0.000000000000000000e+00
5.012759208679199219e+00,0.000000000000000000e+00
5.044723987579345703e+00,0.000000000000000000e+00
5.092761516571044922e+00,0.000000000000000000e+00
5.124763965606689453e+00,0.000000000000000000e+00
5.156776189804077148e+00,0.000000000000000000e+00
5.187773704528808594e+00,0.000000000000000000e+00
5.220021486282348633e+00,0.000000000000000000e+00
5.248016119003295898e+00,0.000000000000000000e+00
5.280038595199584961e+00,0.000000000000000000e+00
5.316131591796875000e+00,0.000000000000000000e+00
5.349378585815429688e+00,0.000000000000000000e+00
5.381348848342895508e+00,0.000000000000000000e+00
5.407729625701904297e+00,0.000000000000000000e+00
5.456032037734985352e+00,0.000000000000000000e+00
5.494779586791992188e+00,0.000000000000000000e+00
5.526784658432006836e+00,0.000000000000000000e+00
5.558823108673095703e+00,0.000000000000000000e+00
5.589768171310424805e+00,0.000000000000000000e+00
5.620769023895263672e+00,0.000000000000000000e+00
5.648770093917846680e+00,0.000000000000000000e+00
5.681037664413452148e+00,0.000000000000000000e+00
5.719016551971435547e+00,0.000000000000000000e+00
5.745002508163452148e+00,0.000000000000000000e+00
5.776025772094726562e+00,0.000000000000000000e+00
5.823230504989624023e+00,0.000000000000000000e+00
5.855050086975097656e+00,0.000000000000000000e+00
5.886777162551879883e+00,0.000000000000000000e+00
5.919403076171875000e+00,0.000000000000000000e+00
5.950785636901855469e+00,0.000000000000000000e+00
5.983340740203857422e+00,0.000000000000000000e+00
6.015055179595947266e+00,0.000000000000000000e+00
6.048043966293334961e+00,0.000000000000000000e+00
6.080059528350830078e+00,0.000000000000000000e+00
6.112776994705200195e+00,0.000000000000000000e+00
6.143795013427734375e+00,0.000000000000000000e+00
6.175044536590576172e+00,0.000000000000000000e+00
6.222780942916870117e+00,0.000000000000000000e+00
6.255058765411376953e+00,0.000000000000000000e+00
6.286780834197998047e+00,0.000000000000000000e+00
6.318781614303588867e+00,0.000000000000000000e+00
6.351055145263671875e+00,0.000000000000000000e+00
6.383810520172119141e+00,0.000000000000000000e+00
6.415824413299560547e+00,0.000000000000000000e+00
6.448050498962402344e+00,0.000000000000000000e+00
6.479788780212402344e+00,0.000000000000000000e+00
6.511776447296142578e+00,0.000000000000000000e+00
6.544738531112670898e+00,0.000000000000000000e+00
6.591767311096191406e+00,0.000000000000000000e+00
6.622776746749877930e+00,0.000000000000000000e+00
6.655065774917602539e+00,0.000000000000000000e+00
6.686805248260498047e+00,0.000000000000000000e+00
6.719286918640136719e+00,0.000000000000000000e+00
6.751324415206909180e+00,0.000000000000000000e+00
6.788399934768676758e+00,0.000000000000000000e+00
6.821126461029052734e+00,0.000000000000000000e+00
6.853781223297119141e+00,0.000000000000000000e+00
6.882989645004272461e+00,0.000000000000000000e+00
6.910826921463012695e+00,0.000000000000000000e+00
6.942764520645141602e+00,0.000000000000000000e+00
6.990828752517700195e+00,0.000000000000000000e+00
7.022811651229858398e+00,0.000000000000000000e+00
7.055147171020507812e+00,0.000000000000000000e+00
7.086957454681396484e+00,0.000000000000000000e+00
7.118978977203369141e+00,0.000000000000000000e+00
7.151111364364624023e+00,0.000000000000000000e+00
7.184149980545043945e+00,0.000000000000000000e+00
7.216073989868164062e+00,0.000000000000000000e+00
7.247816801071166992e+00,0.000000000000000000e+00
7.279789209365844727e+00,0.000000000000000000e+00
7.310753345489501953e+00,0.000000000000000000e+00
7.359142303466796875e+00,0.000000000000000000e+00
7.390802145004272461e+00,0.000000000000000000e+00
7.422803163528442383e+00,0.000000000000000000e+00
7.455119609832763672e+00,0.000000000000000000e+00
7.486794948577880859e+00,0.000000000000000000e+00
7.519069194793701172e+00,0.000000000000000000e+00
7.552146673202514648e+00,0.000000000000000000e+00
7.584812402725219727e+00,0.000000000000000000e+00
7.616071224212646484e+00,0.000000000000000000e+00
7.647795915603637695e+00,0.000000000000000000e+00
7.678824186325073242e+00,0.000000000000000000e+00
7.710771560668945312e+00,0.000000000000000000e+00
7.758823633193969727e+00,0.000000000000000000e+00
7.790809154510498047e+00,0.000000000000000000e+00
7.823171138763427734e+00,0.000000000000000000e+00
7.856081724166870117e+00,0.000000000000000000e+00
7.887724876403808594e+00,0.000000000000000000e+00
7.920264482498168945e+00,0.000000000000000000e+00
7.957812786102294922e+00,0.000000000000000000e+00
7.988815784454345703e+00,0.000000000000000000e+00
8.021066665649414062e+00,0.000000000000000000e+00
8.053081035614013672e+00,0.000000000000000000e+00
8.084767580032348633e+00,0.000000000000000000e+00
8.127815961837768555e+00,0.000000000000000000e+00
8.159843921661376953e+00,0.000000000000000000e+00
8.192078113555908203e+00,0.000000000000000000e+00
8.224093675613403320e+00,0.000000000000000000e+00
8.256110906600952148e+00,0.000000000000000000e+00
8.288094758987426758e+00,0.000000000000000000e+00
8.326820373535156250e+00,0.000000000000000000e+00
8.356068134307861328e+00,0.000000000000000000e+00
8.384052276611328125e+00,0.000000000000000000e+00
8.414882659912109375e+00,0.000000000000000000e+00
8.446877956390380859e+00,0.000000000000000000e+00
